name,ttm,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
TotalExpenses,"3,768,800,000","1,069,200,000","932,500,000","911,600,000","855,500,000","854,800,000","784,400,000","767,000,000","755,100,000","765,500,000","732,000,000","722,800,000","710,500,000","695,100,000","642,500,000","622,600,000","592,700,000","641,800,000","615,300,000","608,900,000","605,600,000","636,900,000","606,300,000","597,600,000","614,600,000","658,000,000","614,600,000","605,200,000","625,000,000","650,600,000","603,400,000","586,400,000","548,000,000","528,600,000","482,700,000","476,400,000","488,600,000","515,100,000","476,900,000","475,800,000","494,600,000","500,600,000","458,400,000","452,600,000","449,700,000","454,300,000","407,500,000","391,100,000","416,700,000","399,600,000","385,700,000","385,800,000","407,700,000","583,400,000","467,500,000","500,700,000","478,900,000","475,000,000","432,800,000","411,400,000","407,200,000","377,700,000","388,200,000","347,500,000","376,700,000","319,588,000","285,225,000","284,090,000","264,497,000","266,194,000","243,378,000","226,517,000","236,105,000","234,379,000","205,922,000","197,764,000","204,159,000","186,966,000","183,260,000","197,273,000","206,597,000","208,115,000","196,235,000","202,198,000","209,139,000","226,385,000","192,763,000","192,250,000","186,146,000","191,371,000","191,800,000","208,200,000","193,400,000","160,600,000","148,100,000","147,100,000","147,600,000","138,200,000","132,100,000","128,600,000","114,600,000","108,000,000","107,600,000","108,400,000","108,200,000","102,700,000","100,400,000","101,800,000","100,300,000","94,200,000","84,900,000","85,900,000","82,300,000","79,600,000","76,900,000","79,600,000","79,800,000","83,200,000","76,400,000","71,500,000","63,900,000","46,200,000","51,200,000","49,400,000","47,100,000","45,200,000","39,700,000","36,500,000","35,300,000","31,800,000","28,800,000",,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"497,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-173,400,000","-142,800,000","-98,200,000","-173,000,000","-37,200,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,400,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000",,,,,,,,,,,,,,,,
NormalizedIncome,"493,127,501.328","98,251,260.504","130,134,898.613","116,182,997.118","150,417,000","917,797,000","133,300,960.922","105,507,906.977","80,020,441.989","130,778,000","67,461,099.585","37,600,601.504","-20,915,000","63,970,000","-23,992,000","-33,560,000","-69,479,000","-83,468,986.384","-118,480,000","-135,780,000","-132,600,000","-167,460,000","-141,360,000","-85,720,000","-142,700,000","-38,460,000","-43,560,000","-237,525,000","19,628,000","21,400,000","10,976,000","34,512,000","35,489,000","52,559,680.284","61,169,000","63,050,000","60,143,000","83,152,729.384","60,962,000","65,720,000","78,900,000","72,775,026.911","72,321,577.218","70,822,080.679","67,003,668.639","71,810,410.959","53,600,000","61,324,405.507","47,798,734.177","49,417,206.133","31,620,312.5","25,623,134.328","-6,555,000","25,958,211.257","109,256,975.037","87,861,870.504","94,525,394.322","103,429,717.341","86,341,818.182","91,833,078.88","81,876,708.633","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","75,216,914.936","75,823,200","41,990,462.512","48,773,949.89","57,599,000","22,606,000","32,602,000","7,508,000","10,807,400","5,789,077.67","14,486,649.699","18,766,648.514","33,365,413.081","19,719,796.266","26,014,800","27,900,000","30,228,891.548","21,881,685.491","24,096,178.889","26,561,817.985","24,015,011.994","11,200,000","400,000","-6,720,000","20,200,214.133","19,183,757.962","16,960,000","26,147,368.421","27,990,849.673","19,335,365.854","16,263,309.353","-19,280,000","4,580,645.161","5,835,164.835","11,680,000","18,196,621.622","15,031,517.51","17,801,324.503","24,648,309.179","24,410,757.946","22,590,909.091","14,755,200","15,518,773.946","15,386,872.587","14,565,833.333","13,621,030.043","15,468,750","14,046,861.925","9,626,966.292","10,908,374.384","8,718,343.195","7,289,189.189","7,375,000","14,073,359.073","14,647,328.244","14,130,000","11,164,179.104","13,665,116.279","12,929,166.667","12,060,000","10,929,951.691","10,740,512.821",,,,,,,,,,,,,,,,
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000","3,500,000",,,,,,,,,,,"10,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"65,000,000","25,800,000","15,800,000","12,800,000","10,600,000","6,200,000","14,600,000","8,000,000","22,300,000","11,700,000","13,900,000","15,400,000","13,000,000","15,500,000","14,700,000","8,700,000","13,200,000","8,400,000","9,200,000","10,000,000","6,900,000","7,200,000","9,700,000","6,200,000","6,500,000","12,900,000","11,000,000","8,000,000","2,000,000","4,700,000","2,800,000","3,300,000","2,400,000","3,000,000","1,800,000","1,900,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-65,000,000","-25,800,000","-15,800,000","-12,800,000","-10,600,000","-6,200,000","-14,600,000","-8,000,000","-22,300,000","-11,700,000","-13,900,000","-15,400,000","-13,000,000","-15,500,000","-14,700,000","-8,700,000","-13,200,000","-8,400,000","-9,200,000","-10,000,000","-6,900,000","-7,200,000","-9,700,000","-6,200,000","-6,500,000","-12,900,000","-11,000,000","-8,000,000","-2,000,000","-4,700,000","-2,800,000","-3,300,000","-2,400,000","-3,000,000","-1,800,000","-1,900,000","-3,100,000","2,300,000","-100,000","800,000","3,500,000","2,100,000","500,000","0","3,100,000","11,700,000","2,500,000","100,000","3,500,000","1,400,000","3,100,000","3,600,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"629,700,000","132,900,000","203,200,000","151,600,000","142,000,000","177,300,000","170,700,000","137,000,000","112,800,000","135,000,000","110,300,000","81,900,000","21,600,000","48,500,000","26,200,000","-14,700,000","-50,600,000","-189,900,000","-102,000,000","-116,400,000","-114,500,000","-161,000,000","-119,600,000","-66,800,000","-152,100,000","-7,600,000","-11,500,000","8,900,000","23,800,000","25,200,000","14,400,000","46,200,000","38,000,000","58,000,000","72,500,000","85,300,000","81,800,000","91,800,000","71,100,000","92,900,000","94,000,000","91,800,000","90,200,000","93,700,000","78,600,000","73,400,000","69,200,000","81,700,000","57,900,000","56,500,000","31,200,000","29,100,000","18,100,000","-93,600,000","139,600,000","118,800,000","119,900,000","124,100,000","105,600,000","114,500,000","101,400,000","119,700,000","68,600,000","102,100,000","59,300,000","97,247,000","93,037,000","88,894,000","90,622,000","89,961,000","56,780,000","53,061,000","61,771,000","60,931,000","27,940,000","13,941,000","6,607,000","8,550,000","5,441,000","14,128,000","22,730,000","45,919,000","20,122,000","29,162,000","36,601,000","38,511,000","29,086,000","34,000,000","37,183,000","28,811,000","10,300,000","-5,300,000","1,500,000","28,600,000","29,100,000","39,500,000","39,600,000","43,600,000","30,100,000","25,500,000","4,400,000","7,000,000","9,000,000","20,300,000","28,100,000","23,600,000","28,100,000","38,900,000","38,400,000","35,400,000","23,300,000","24,400,000","24,300,000","22,500,000","21,300,000","24,000,000","21,900,000","15,400,000","17,400,000","14,000,000","11,500,000","11,900,000","22,400,000","23,400,000","22,400,000","17,100,000","22,700,000","21,500,000","19,900,000","18,200,000","17,600,000","43,400,000","38,800,000","-36,400,000","30,300,000","27,300,000","25,800,000","-25,000,000","20,200,000","18,800,000","17,300,000","-15,300,000","13,700,000","12,200,000","11,000,000","-7,200,000","7,700,000"
EBITDA,"777,800,000"
ReconciledCostOfRevenue,"311,100,000","89,300,000","76,700,000","77,100,000","68,000,000","67,700,000","61,100,000","60,400,000","61,600,000","62,000,000","57,600,000","57,100,000","59,800,000","57,800,000","53,000,000","51,400,000","46,500,000","51,100,000","57,500,000","51,100,000","55,500,000","57,500,000","54,200,000","59,900,000","63,000,000","66,800,000","63,400,000","65,000,000","62,900,000","62,800,000","58,900,000","60,800,000","78,700,000","71,900,000","67,100,000","67,800,000","67,500,000","62,000,000","57,900,000","59,800,000","58,800,000","57,500,000","59,600,000","57,400,000","54,600,000","48,400,000","48,500,000","48,400,000","51,300,000","44,400,000","45,000,000","50,100,000","52,300,000","49,100,000","52,700,000","59,500,000","57,800,000","50,800,000","51,600,000","51,900,000","52,700,000","54,600,000","56,300,000","55,800,000","49,900,000","40,523,000","42,398,000","44,472,000","43,507,000","43,961,000","43,394,000","40,216,000","41,872,000","40,917,000","35,364,000","34,896,000","36,951,000","21,305,000","19,882,000","22,172,000","28,258,000","31,031,000","27,454,000","24,547,000","26,167,000","26,854,000","27,544,000","28,555,000","24,930,000","25,848,000","24,900,000","21,100,000","22,800,000","-9,700,000","9,100,000","6,400,000","7,400,000","6,200,000","6,100,000","6,700,000","7,900,000","5,400,000","6,200,000","8,100,000","9,800,000","11,000,000","9,500,000","10,500,000","10,600,000","11,600,000","7,700,000","8,000,000","9,400,000","10,400,000","9,400,000","11,400,000","11,600,000","16,100,000","14,300,000","9,300,000","7,600,000","6,300,000","6,400,000","6,000,000","5,800,000","3,600,000","3,000,000","3,200,000","4,200,000","3,600,000","3,900,000",,,,,,,,,,,,,,,,
ReconciledDepreciation,"148,100,000","34,200,000","41,500,000","39,400,000","33,000,000","31,600,000","32,200,000","30,000,000","30,000,000","30,900,000","31,600,000","32,100,000","32,700,000","25,400,000","23,500,000","22,200,000","24,100,000","26,900,000","24,700,000","28,400,000","28,400,000","34,700,000","34,100,000","33,000,000","37,400,000","36,100,000","35,700,000","36,200,000","37,800,000","36,000,000","36,600,000","37,200,000","36,100,000","33,200,000","30,600,000","32,000,000","33,100,000","34,700,000","35,000,000","28,900,000","29,200,000","30,300,000","31,000,000","29,700,000","24,500,000","25,800,000","26,600,000","26,300,000","26,700,000","27,100,000","28,900,000","28,500,000","27,000,000","27,300,000","25,400,000","22,200,000","16,900,000","17,200,000","15,500,000","14,400,000","14,200,000","14,300,000","13,200,000","13,500,000","12,500,000","9,888,000","9,524,000","11,703,000","12,585,000","13,368,000","13,209,000","12,870,000","12,502,000","14,326,000","11,837,000","11,822,000","12,307,000","12,146,000","11,979,000","12,082,000","12,637,000","15,679,000","15,543,000","15,820,000","15,865,000","16,346,000","16,196,000","17,296,000","19,006,000","18,548,000","18,100,000","26,300,000","16,800,000","30,000,000","9,000,000","11,900,000","12,300,000","12,400,000","11,400,000","12,000,000","8,100,000","9,800,000","9,000,000","8,500,000","7,500,000","5,000,000","6,600,000","6,900,000","6,700,000","5,700,000","6,500,000","7,100,000","5,700,000","4,600,000","5,300,000","5,300,000","5,400,000","3,200,000","4,300,000","4,700,000","4,200,000","3,700,000","3,700,000","3,900,000","3,500,000","3,900,000","4,100,000","3,000,000","2,500,000","2,400,000","1,700,000",,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"497,000,000","89,100,000","136,700,000","115,600,000","155,600,000","911,300,000","132,200,000","98,200,000","66,500,000","131,800,000","66,700,000","40,200,000","-24,200,000","64,700,000","-23,700,000","-39,400,000","-82,400,000","-173,500,000","-119,800,000","-144,000,000","-129,600,000","-173,400,000","-142,800,000","-98,200,000","-173,000,000","-37,200,000","-43,800,000","-235,500,000","19,100,000","11,500,000","10,700,000","31,300,000","28,300,000","53,900,000","57,600,000","61,700,000","55,600,000","74,500,000","29,400,000","64,600,000","78,900,000","72,000,000","72,800,000","71,200,000","69,300,000","61,600,000","53,600,000","59,900,000","36,900,000","50,100,000","29,500,000","10,500,000","-32,100,000","-105,400,000","104,500,000","89,800,000","94,600,000","96,500,000","84,800,000","91,600,000","83,300,000","96,400,000","58,000,000","86,800,000","48,500,000","82,987,000","94,537,000","75,298,000","76,078,000","65,768,000","74,070,000","39,165,000","42,505,000","57,599,000","22,606,000","32,602,000","7,508,000","6,413,000","-3,910,000","11,760,000","17,641,000","21,769,000","21,471,000","19,173,000","27,900,000","28,363,000","18,511,000","20,753,000","25,606,000","25,208,000","1,400,000","400,000","-17,100,000","33,100,000","20,700,000","9,100,000","27,600,000","29,400,000","21,000,000","17,800,000","-52,700,000","6,000,000","5,900,000","10,600,000","19,100,000","16,300,000","19,200,000","26,300,000","26,000,000","7,700,000","15,900,000","16,600,000","16,400,000","15,400,000","14,900,000","16,500,000","15,400,000","11,200,000","12,800,000","10,600,000","9,300,000","9,500,000","16,200,000","16,400,000","15,700,000","13,200,000","15,600,000","14,500,000","13,400,000","12,500,000","11,900,000",,,,,,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"4,400,000","-11,000,000","9,000,000","-700,000","7,100,000","-8,900,000","-1,300,000","-9,600,000","-18,400,000","1,400,000","-1,100,000","4,300,000","-4,500,000","1,000,000","400,000","-8,000,000","-17,700,000","-102,900,000","-2,200,000","-13,700,000","5,000,000","-9,900,000","-2,400,000","-20,800,000","-50,500,000","2,100,000","-400,000","2,700,000","-600,000","-16,500,000","-300,000","-4,400,000","-9,100,000","1,400,000","-4,300,000","-1,800,000","-5,900,000","-10,000,000","-36,700,000","-1,600,000",,"-1,000,000","600,000","500,000","2,800,000","-12,100,000","0","-1,900,000","-14,000,000","800,000","-2,300,000","-19,300,000","-39,300,000","-171,400,000","-6,200,000","2,700,000","100,000","-9,400,000","-2,000,000","-300,000","1,900,000",,,,,,,,,"-11,811,000","-2,922,000","-3,717,000","-8,250,000",,,,,"-7,324,000","-13,286,000","-3,735,000","-1,542,000","-16,566,000","2,171,000","-9,774,000",,"-2,834,000","-5,462,000","-5,314,000","-1,445,000","1,752,000","-14,700,000",,"-17,300,000","18,200,000","2,300,000","-13,100,000","2,200,000","2,200,000","2,600,000","2,400,000","-55,700,000","2,200,000","100,000","-1,800,000","1,400,000","2,000,000","2,200,000","2,600,000","2,500,000","-23,400,000","1,800,000","1,700,000","1,600,000","1,300,000","2,000,000","1,600,000","2,100,000","2,500,000","3,000,000","3,000,000","3,200,000","3,400,000","3,400,000","2,800,000","2,500,000","3,100,000","3,200,000","2,600,000","2,200,000","2,600,000","1,900,000",,,,,,,,,,,,,,,,
TotalUnusualItems,"4,400,000","-11,000,000","9,000,000","-700,000","7,100,000","-8,900,000","-1,300,000","-9,600,000","-18,400,000","1,400,000","-1,100,000","4,300,000","-4,500,000","1,000,000","400,000","-8,000,000","-17,700,000","-102,900,000","-2,200,000","-13,700,000","5,000,000","-9,900,000","-2,400,000","-20,800,000","-50,500,000","2,100,000","-400,000","2,700,000","-600,000","-16,500,000","-300,000","-4,400,000","-9,100,000","1,400,000","-4,300,000","-1,800,000","-5,900,000","-10,000,000","-36,700,000","-1,600,000",,"-1,000,000","600,000","500,000","2,800,000","-12,100,000","0","-1,900,000","-14,000,000","800,000","-2,300,000","-19,300,000","-39,300,000","-171,400,000","-6,200,000","2,700,000","100,000","-9,400,000","-2,000,000","-300,000","1,900,000",,,,,,,,,"-11,811,000","-2,922,000","-3,717,000","-8,250,000",,,,,"-7,324,000","-13,286,000","-3,735,000","-1,542,000","-16,566,000","2,171,000","-9,774,000",,"-2,834,000","-5,462,000","-5,314,000","-1,445,000","1,752,000","-14,700,000",,"-17,300,000","18,200,000","2,300,000","-13,100,000","2,200,000","2,200,000","2,600,000","2,400,000","-55,700,000","2,200,000","100,000","-1,800,000","1,400,000","2,000,000","2,200,000","2,600,000","2,500,000","-23,400,000","1,800,000","1,700,000","1,600,000","1,300,000","2,000,000","1,600,000","2,100,000","2,500,000","3,000,000","3,000,000","3,200,000","3,400,000","3,400,000","2,800,000","2,500,000","3,100,000","3,200,000","2,600,000","2,200,000","2,600,000","1,900,000",,,,,,,,,,,,,,,,
NormalizedEBITDA,"773,400,000","178,100,000","235,700,000","191,700,000","167,900,000","217,800,000","204,200,000","176,600,000","161,200,000","164,500,000","143,000,000","109,700,000","58,800,000","72,900,000","49,300,000","15,500,000","-8,800,000","-60,100,000","-75,100,000","-74,300,000","-91,100,000","-116,400,000","-83,100,000","-13,000,000","-64,200,000","26,400,000","24,600,000","42,400,000","62,200,000","77,700,000","51,300,000","87,800,000","83,200,000","89,800,000","107,400,000","119,100,000","120,800,000","136,500,000","142,800,000","123,400,000","123,200,000","123,100,000","120,600,000","122,900,000","100,300,000","111,300,000","95,800,000","109,900,000","98,600,000","82,800,000","62,400,000","76,900,000","84,400,000","105,100,000","171,200,000","138,300,000","136,700,000","150,700,000","123,100,000","129,200,000","113,700,000","134,000,000","81,800,000","115,600,000","71,800,000","107,135,000","102,561,000","100,597,000","103,207,000","115,140,000","72,911,000","69,648,000","82,523,000","75,257,000","39,777,000","25,763,000","18,914,000","28,020,000","30,706,000","29,945,000","36,909,000","78,164,000","33,494,000","54,756,000","52,466,000","57,691,000","50,744,000","56,610,000","57,634,000","45,607,000","43,100,000","21,000,000","35,600,000","40,400,000","35,800,000","64,500,000","49,700,000","53,800,000","38,900,000","35,100,000","68,200,000","14,600,000","17,900,000","30,600,000","34,200,000","26,600,000","32,500,000","43,200,000","42,600,000","64,500,000","28,000,000","29,800,000","28,400,000","25,800,000","24,600,000","27,700,000","25,200,000","16,100,000","18,700,000","15,700,000","12,500,000","12,200,000","22,700,000","24,600,000","23,400,000","17,900,000","23,600,000","21,900,000","20,200,000","18,000,000","17,400,000","43,400,000","38,800,000","-36,400,000","30,300,000","27,300,000","25,800,000","-25,000,000","20,200,000","18,800,000","17,300,000","-15,300,000","13,700,000","12,200,000","11,000,000","-7,200,000","7,700,000"
TaxRateForCalcs,"0.12","0.168","0.271","0.167","0.27","0.27","0.153","0.239","0.265","0.27","0.308","0.395","0.27","0.27","0.27","0.27","0.27","0.125","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.25","0.12","0.4","0.08","0.27","0.21","0.043","0.17","0.25","0.23","0.135","0.14","0.3","0.19","0.225","0.203","0.244","0.18","0.156","0.252","0.25","0.222","0.147","0.078","0.216","0.35","0.234","0.233","0.282","0.254","0.263","0.229","0.223","0.251","0.224","0.223","0.173","0.228","0.182","0.017","0.179","0.187","0.2","0.4","0.24","0.24","0.135","0.24","0.4","0.24","0.4","0.27","0.27","0.27","0.3","0.193","0.3","0.3","0.342","0.383","0.371","0.339","0.319","0.333","0.333","0.4","0.291","0.341","0.4","0.34","0.359","0.36","0.36","0.4","0.355","0.352","0.4","0.355","0.366","0.364","0.365","0.364","0.364","0.364","0.364","0.367","0.358","0.361","0.355","0.356","0.371","0.369","0.373","0.372","0.375","0.375","0.374","0.372","0.343","0.395","0.396","0.391","0.396","0.39",,,,,,,,,,,,,,,,
TaxEffectOfUnusualItems,"527,501.328","-1,848,739.496","2,434,898.613","-117,002.882","1,917,000","-2,403,000","-199,039.078","-2,292,093.023","-4,879,558.011","378,000","-338,900.415","1,700,601.504","-1,215,000","270,000","108,000","-2,160,000","-4,779,000","-12,868,986.384","-880,000","-5,480,000","2,000,000","-3,960,000","-960,000","-8,320,000","-20,200,000","840,000","-160,000","675,000","-72,000","-6,600,000","-24,000","-1,188,000","-1,911,000","59,680.284","-731,000","-450,000","-1,357,000","-1,347,270.616","-5,138,000","-480,000","0","-224,973.089","121,577.218","122,080.679","503,668.639","-1,889,589.041","0","-475,594.493","-3,101,265.823","117,206.133","-179,687.5","-4,176,865.672","-13,755,000","-40,041,788.743","-1,443,024.963","761,870.504","25,394.322","-2,470,282.659","-458,181.818","-66,921.12","476,708.633","0","0","0","0","0","0","0","0","-2,362,085.064","-1,168,800","-891,537.488","-1,981,050.11","0","0","0","0","-2,929,600","-3,586,922.33","-1,008,350.301","-416,351.486","-4,969,586.919","419,796.266","-2,932,200","0","-968,108.452","-2,091,314.509","-1,970,821.111","-489,182.015","559,011.994","-4,900,000","0","-6,920,000","5,300,214.133","783,757.962","-5,240,000","747,368.421","790,849.673","935,365.854","863,309.353","-22,280,000","780,645.161","35,164.835","-720,000","496,621.622","731,517.51","801,324.503","948,309.179","910,757.946","-8,509,090.909","655,200","618,773.946","586,872.587","465,833.333","721,030.043","568,750","746,861.925","926,966.292","1,108,374.384","1,118,343.195","1,189,189.189","1,275,000","1,273,359.073","1,047,328.244","930,000","1,064,179.104","1,265,116.279","1,029,166.667","860,000","1,029,951.691","740,512.821",,,,,,,,,,,,,,,,
